state_code,avg_newspapers_per_county_by_state
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
48,1.897637795
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
47,1.378947368
46,1.863636364
46,1.863636364
46,1.863636364
46,1.863636364
46,1.863636364
46,1.863636364
46,1.863636364
46,1.863636364
46,1.863636364
46,1.863636364
46,1.863636364
46,1.863636364
46,1.863636364
46,1.863636364
46,1.863636364
46,1.863636364
46,1.863636364
46,1.863636364
46,1.863636364
46,1.863636364
46,1.863636364
46,1.863636364
46,1.863636364
46,1.863636364
46,1.863636364
46,1.863636364
46,1.863636364
46,1.863636364
46,1.863636364
46,1.863636364
46,1.863636364
46,1.863636364
46,1.863636364
46,1.863636364
46,1.863636364
46,1.863636364
46,1.863636364
46,1.863636364
46,1.863636364
46,1.863636364
46,1.863636364
46,1.863636364
46,1.863636364
46,1.863636364
46,1.863636364
46,1.863636364
46,1.863636364
46,1.863636364
46,1.863636364
46,1.863636364
46,1.863636364
46,1.863636364
46,1.863636364
46,1.863636364
46,1.863636364
46,1.863636364
46,1.863636364
46,1.863636364
46,1.863636364
46,1.863636364
46,1.863636364
46,1.863636364
46,1.863636364
46,1.863636364
46,1.863636364
46,1.863636364
45,1.934782609
45,1.934782609
45,1.934782609
45,1.934782609
45,1.934782609
45,1.934782609
45,1.934782609
45,1.934782609
45,1.934782609
45,1.934782609
45,1.934782609
45,1.934782609
45,1.934782609
45,1.934782609
45,1.934782609
45,1.934782609
45,1.934782609
45,1.934782609
45,1.934782609
45,1.934782609
45,1.934782609
45,1.934782609
45,1.934782609
45,1.934782609
45,1.934782609
45,1.934782609
45,1.934782609
45,1.934782609
45,1.934782609
45,1.934782609
45,1.934782609
45,1.934782609
45,1.934782609
45,1.934782609
45,1.934782609
45,1.934782609
45,1.934782609
45,1.934782609
45,1.934782609
45,1.934782609
45,1.934782609
45,1.934782609
45,1.934782609
45,1.934782609
45,1.934782609
45,1.934782609
44,5.4
44,5.4
44,5.4
44,5.4
44,5.4
42,3.313432836
42,3.313432836
42,3.313432836
42,3.313432836
42,3.313432836
42,3.313432836
42,3.313432836
42,3.313432836
42,3.313432836
42,3.313432836
42,3.313432836
42,3.313432836
42,3.313432836
42,3.313432836
42,3.313432836
42,3.313432836
42,3.313432836
42,3.313432836
42,3.313432836
42,3.313432836
42,3.313432836
42,3.313432836
42,3.313432836
42,3.313432836
42,3.313432836
42,3.313432836
42,3.313432836
42,3.313432836
42,3.313432836
42,3.313432836
42,3.313432836
42,3.313432836
42,3.313432836
42,3.313432836
42,3.313432836
42,3.313432836
42,3.313432836
42,3.313432836
42,3.313432836
42,3.313432836
42,3.313432836
42,3.313432836
42,3.313432836
42,3.313432836
42,3.313432836
42,3.313432836
42,3.313432836
42,3.313432836
42,3.313432836
42,3.313432836
42,3.313432836
42,3.313432836
42,3.313432836
42,3.313432836
42,3.313432836
42,3.313432836
42,3.313432836
42,3.313432836
42,3.313432836
42,3.313432836
42,3.313432836
42,3.313432836
42,3.313432836
42,3.313432836
42,3.313432836
42,3.313432836
42,3.313432836
41,2.361111111
41,2.361111111
41,2.361111111
41,2.361111111
41,2.361111111
41,2.361111111
41,2.361111111
41,2.361111111
41,2.361111111
41,2.361111111
41,2.361111111
41,2.361111111
41,2.361111111
41,2.361111111
41,2.361111111
41,2.361111111
41,2.361111111
41,2.361111111
41,2.361111111
41,2.361111111
41,2.361111111
41,2.361111111
41,2.361111111
41,2.361111111
41,2.361111111
41,2.361111111
41,2.361111111
41,2.361111111
41,2.361111111
41,2.361111111
41,2.361111111
41,2.361111111
41,2.361111111
41,2.361111111
41,2.361111111
41,2.361111111
40,2.103896104
40,2.103896104
40,2.103896104
40,2.103896104
40,2.103896104
40,2.103896104
40,2.103896104
40,2.103896104
40,2.103896104
40,2.103896104
40,2.103896104
40,2.103896104
40,2.103896104
40,2.103896104
40,2.103896104
40,2.103896104
40,2.103896104
40,2.103896104
40,2.103896104
40,2.103896104
40,2.103896104
40,2.103896104
40,2.103896104
40,2.103896104
40,2.103896104
40,2.103896104
40,2.103896104
40,2.103896104
40,2.103896104
40,2.103896104
40,2.103896104
40,2.103896104
40,2.103896104
40,2.103896104
40,2.103896104
40,2.103896104
40,2.103896104
40,2.103896104
40,2.103896104
40,2.103896104
40,2.103896104
40,2.103896104
40,2.103896104
40,2.103896104
40,2.103896104
40,2.103896104
40,2.103896104
40,2.103896104
40,2.103896104
40,2.103896104
40,2.103896104
40,2.103896104
40,2.103896104
40,2.103896104
40,2.103896104
40,2.103896104
40,2.103896104
40,2.103896104
40,2.103896104
40,2.103896104
40,2.103896104
40,2.103896104
40,2.103896104
40,2.103896104
40,2.103896104
40,2.103896104
40,2.103896104
40,2.103896104
40,2.103896104
40,2.103896104
40,2.103896104
40,2.103896104
40,2.103896104
40,2.103896104
40,2.103896104
40,2.103896104
40,2.103896104
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
39,2.727272727
38,1.679245283
38,1.679245283
38,1.679245283
38,1.679245283
38,1.679245283
38,1.679245283
38,1.679245283
38,1.679245283
38,1.679245283
38,1.679245283
38,1.679245283
38,1.679245283
38,1.679245283
38,1.679245283
38,1.679245283
38,1.679245283
38,1.679245283
38,1.679245283
38,1.679245283
38,1.679245283
38,1.679245283
38,1.679245283
38,1.679245283
38,1.679245283
38,1.679245283
38,1.679245283
38,1.679245283
38,1.679245283
38,1.679245283
38,1.679245283
38,1.679245283
38,1.679245283
38,1.679245283
38,1.679245283
38,1.679245283
38,1.679245283
38,1.679245283
38,1.679245283
38,1.679245283
38,1.679245283
38,1.679245283
38,1.679245283
38,1.679245283
38,1.679245283
38,1.679245283
38,1.679245283
38,1.679245283
38,1.679245283
38,1.679245283
38,1.679245283
38,1.679245283
38,1.679245283
38,1.679245283
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
37,1.57
36,5.306451613
36,5.306451613
36,5.306451613
36,5.306451613
36,5.306451613
36,5.306451613
36,5.306451613
36,5.306451613
36,5.306451613
36,5.306451613
36,5.306451613
36,5.306451613
36,5.306451613
36,5.306451613
36,5.306451613
36,5.306451613
36,5.306451613
36,5.306451613
36,5.306451613
36,5.306451613
36,5.306451613
36,5.306451613
36,5.306451613
36,5.306451613
36,5.306451613
36,5.306451613
36,5.306451613
36,5.306451613
36,5.306451613
36,5.306451613
36,5.306451613
36,5.306451613
36,5.306451613
36,5.306451613
36,5.306451613
36,5.306451613
36,5.306451613
36,5.306451613
36,5.306451613
36,5.306451613
36,5.306451613
36,5.306451613
36,5.306451613
36,5.306451613
36,5.306451613
36,5.306451613
36,5.306451613
36,5.306451613
36,5.306451613
36,5.306451613
36,5.306451613
36,5.306451613
36,5.306451613
36,5.306451613
36,5.306451613
36,5.306451613
36,5.306451613
36,5.306451613
36,5.306451613
36,5.306451613
36,5.306451613
36,5.306451613
35,1.1875
35,1.1875
35,1.1875
35,1.1875
35,1.1875
35,1.1875
35,1.1875
35,1.1875
35,1.1875
35,1.1875
35,1.1875
35,1.1875
35,1.1875
35,1.1875
35,1.1875
35,1.1875
35,1.1875
35,1.1875
35,1.1875
35,1.1875
35,1.1875
35,1.1875
35,1.1875
35,1.1875
35,1.1875
35,1.1875
35,1.1875
35,1.1875
35,1.1875
35,1.1875
35,1.1875
35,1.1875
34,7.380952381
34,7.380952381
34,7.380952381
34,7.380952381
34,7.380952381
34,7.380952381
34,7.380952381
34,7.380952381
34,7.380952381
34,7.380952381
34,7.380952381
34,7.380952381
34,7.380952381
34,7.380952381
34,7.380952381
34,7.380952381
34,7.380952381
34,7.380952381
34,7.380952381
34,7.380952381
34,7.380952381
33,4.5
33,4.5
33,4.5
33,4.5
33,4.5
33,4.5
33,4.5
33,4.5
33,4.5
33,4.5
32,1.764705882
32,1.764705882
32,1.764705882
32,1.764705882
32,1.764705882
32,1.764705882
32,1.764705882
32,1.764705882
32,1.764705882
32,1.764705882
32,1.764705882
32,1.764705882
32,1.764705882
32,1.764705882
32,1.764705882
32,1.764705882
32,1.764705882
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
31,1.741935484
30,1.410714286
30,1.410714286
30,1.410714286
30,1.410714286
30,1.410714286
30,1.410714286
30,1.410714286
30,1.410714286
30,1.410714286
30,1.410714286
30,1.410714286
30,1.410714286
30,1.410714286
30,1.410714286
30,1.410714286
30,1.410714286
30,1.410714286
30,1.410714286
30,1.410714286
30,1.410714286
30,1.410714286
30,1.410714286
30,1.410714286
30,1.410714286
30,1.410714286
30,1.410714286
30,1.410714286
30,1.410714286
30,1.410714286
30,1.410714286
30,1.410714286
30,1.410714286
30,1.410714286
30,1.410714286
30,1.410714286
30,1.410714286
30,1.410714286
30,1.410714286
30,1.410714286
30,1.410714286
30,1.410714286
30,1.410714286
30,1.410714286
30,1.410714286
30,1.410714286
30,1.410714286
30,1.410714286
30,1.410714286
30,1.410714286
30,1.410714286
30,1.410714286
30,1.410714286
30,1.410714286
30,1.410714286
30,1.410714286
30,1.410714286
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
29,1.817391304
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
28,1.243902439
27,3.459770115
27,3.459770115
27,3.459770115
27,3.459770115
27,3.459770115
27,3.459770115
27,3.459770115
27,3.459770115
27,3.459770115
27,3.459770115
27,3.459770115
27,3.459770115
27,3.459770115
27,3.459770115
27,3.459770115
27,3.459770115
27,3.459770115
27,3.459770115
27,3.459770115
27,3.459770115
27,3.459770115
27,3.459770115
27,3.459770115
27,3.459770115
27,3.459770115
27,3.459770115
27,3.459770115
27,3.459770115
27,3.459770115
27,3.459770115
27,3.459770115
27,3.459770115
27,3.459770115
27,3.459770115
27,3.459770115
27,3.459770115
27,3.459770115
27,3.459770115
27,3.459770115
27,3.459770115
27,3.459770115
27,3.459770115
27,3.459770115
27,3.459770115
27,3.459770115
27,3.459770115
27,3.459770115
27,3.459770115
27,3.459770115
27,3.459770115
27,3.459770115
27,3.459770115
27,3.459770115
